date,id,home,away,hs,as,ot,hsog,asog,hpp,app
2022-04-19,2021021222,Tampa Bay Lightning,Detroit Red Wings,3,4,0,41.0,31.0,,
2022-04-19,2021021223,New York Islanders,Florida Panthers,2,3,1,26.0,42.0,,
2022-04-19,2021021224,New York Rangers,Winnipeg Jets,3,0,0,34.0,31.0,,
2022-04-19,2021021225,St. Louis Blues,Boston Bruins,2,3,1,22.0,35.0,,
2022-04-19,2021021226,Anaheim Ducks,Los Angeles Kings,1,2,0,30.0,28.0,,
2022-04-19,2021021227,San Jose Sharks,Columbus Blue Jackets,3,2,0,28.0,24.0,,
2022-04-20,2021021229,Edmonton Oilers,Dallas Stars,5,2,0,50.0,36.0,,
2022-04-20,2021021230,Arizona Coyotes,Chicago Blackhawks,3,4,1,35.0,40.0,,
2022-04-20,2021021231,Vegas Golden Knights,Washington Capitals,4,3,1,30.0,28.0,,
2022-04-20,2021021232,Seattle Kraken,Colorado Avalanche,3,2,0,,27.0,,
2022-04-21,2021021233,Montréal Canadiens,Philadelphia Flyers,3,6,0,34.0,34.0,,
2022-04-21,2021021234,Tampa Bay Lightning,Toronto Maple Leafs,8,1,0,,,,
2022-04-21,2021021235,Florida Panthers,Detroit Red Wings,5,2,0,27.0,30.0,,
2022-04-21,2021021236,New Jersey Devils,Buffalo Sabres,2,5,0,31.0,28.0,,
2022-04-21,2021021237,New York Islanders,New York Rangers,3,6,0,29.0,23.0,,
2022-04-21,2021021238,Pittsburgh Penguins,Boston Bruins,4,0,0,32.0,52.0,,
2022-04-21,2021021239,Carolina Hurricanes,Winnipeg Jets,4,2,0,46.0,22.0,,
2022-04-21,2021021240,Minnesota Wild,Vancouver Canucks,6,3,0,32.0,,,
2022-04-21,2021021241,Calgary Flames,Dallas Stars,4,2,0,37.0,23.0,,
2022-04-21,2021021242,Los Angeles Kings,Chicago Blackhawks,4,1,0,36.0,,,
2022-04-21,2021021243,San Jose Sharks,St. Louis Blues,1,3,0,21.0,28.0,,
2022-04-22,2021021244,Columbus Blue Jackets,Ottawa Senators,1,2,1,34.0,,,
2022-04-22,2021021245,Minnesota Wild,Seattle Kraken,6,3,0,35.0,28.0,,
2022-04-22,2021021246,Edmonton Oilers,Colorado Avalanche,6,3,0,,,,
2022-04-22,2021021247,Arizona Coyotes,Washington Capitals,0,2,0,19.0,29.0,,
2022-04-23,2021021248,Boston Bruins,New York Rangers,3,1,0,35.0,31.0,,
2022-04-23,2021021249,Buffalo Sabres,New York Islanders,5,3,0,35.0,22.0,,
2022-04-23,2021021250,Ottawa Senators,Montréal Canadiens,6,4,0,,,,
2022-04-23,2021021251,Detroit Red Wings,Pittsburgh Penguins,2,7,0,,38.0,,
2022-04-23,2021021252,Tampa Bay Lightning,Nashville Predators,6,2,0,39.0,21.0,,
2022-04-23,2021021253,Florida Panthers,Toronto Maple Leafs,3,2,1,,36.0,,
2022-04-23,2021021254,New Jersey Devils,Carolina Hurricanes,2,3,1,19.0,29.0,,
2022-04-23,2021021255,Dallas Stars,Seattle Kraken,3,2,0,,,,
2022-04-23,2021021256,Calgary Flames,Vancouver Canucks,6,3,0,,,,
2022-04-23,2021021257,Arizona Coyotes,St. Louis Blues,4,5,1,20.0,,,
2022-04-23,2021021258,Los Angeles Kings,Anaheim Ducks,4,2,0,,21.0,,
2022-04-23,2021021259,San Jose Sharks,Chicago Blackhawks,4,1,0,,28.0,,
2022-04-24,2021020471,Montréal Canadiens,Boston Bruins,3,5,0,,42.0,,
2022-04-24,2021021260,Florida Panthers,Tampa Bay Lightning,4,8,0,39.0,,,
2022-04-24,2021021261,New Jersey Devils,Detroit Red Wings,0,3,0,17.0,24.0,,
2022-04-24,2021021262,New York Islanders,Carolina Hurricanes,2,5,0,,34.0,,
2022-04-24,2021021264,Philadelphia Flyers,Pittsburgh Penguins,4,1,0,43.0,38.0,,
2022-04-24,2021021265,Washington Capitals,Toronto Maple Leafs,3,4,1,37.0,30.0,,
2022-04-24,2021021266,Columbus Blue Jackets,Edmonton Oilers,5,2,0,31.0,35.0,,
2022-04-24,2021021267,Nashville Predators,Minnesota Wild,4,5,1,25.0,47.0,,
2022-04-24,2021021268,Winnipeg Jets,Colorado Avalanche,4,1,0,44.0,31.0,,
2022-04-24,2021021269,Vegas Golden Knights,San Jose Sharks,4,5,1,46.0,29.0,,
2022-04-24,2021021270,Anaheim Ducks,St. Louis Blues,3,6,0,17.0,37.0,,
2022-04-25,2021021271,Chicago Blackhawks,Philadelphia Flyers,3,1,0,33.0,34.0,,
2022-04-26,2021020829,Toronto Maple Leafs,Detroit Red Wings,3,0,0,36.0,20.0,,
2022-04-26,2021021272,Boston Bruins,Florida Panthers,4,2,0,38.0,21.0,,
2022-04-26,2021021274,Ottawa Senators,New Jersey Devils,5,4,1,34.0,,,
2022-04-26,2021021276,Tampa Bay Lightning,Columbus Blue Jackets,4,1,0,32.0,,,
2022-04-26,2021021277,New York Rangers,Carolina Hurricanes,3,4,0,34.0,36.0,,
2022-04-26,2021021278,Pittsburgh Penguins,Edmonton Oilers,1,5,0,34.0,42.0,,
2022-04-26,2021021279,Washington Capitals,New York Islanders,1,4,0,,,,
2022-04-26,2021021280,Nashville Predators,Calgary Flames,4,5,1,23.0,38.0,,
2022-04-26,2021021281,Dallas Stars,Vegas Golden Knights,3,2,1,,,,
2022-04-26,2021021282,Minnesota Wild,Arizona Coyotes,3,5,0,38.0,26.0,,
2022-04-26,2021021283,Colorado Avalanche,St. Louis Blues,5,3,0,,,,
2022-04-26,2021021284,Vancouver Canucks,Seattle Kraken,5,2,0,27.0,,,
2022-04-26,2021021285,San Jose Sharks,Anaheim Ducks,2,5,0,,31.0,,
2022-04-27,2021020505,New York Rangers,Montréal Canadiens,3,4,0,,23.0,,
2022-04-27,2021021286,Chicago Blackhawks,Vegas Golden Knights,4,3,1,40.0,40.0,,
2022-04-27,2021021287,Dallas Stars,Arizona Coyotes,3,4,1,29.0,37.0,,
2022-04-27,2021021288,Winnipeg Jets,Philadelphia Flyers,4,0,0,,35.0,,
2022-04-27,2021021289,Seattle Kraken,Los Angeles Kings,3,5,0,40.0,28.0,,
2022-04-28,2021020513,New York Islanders,Washington Capitals,5,1,0,26.0,,,
2022-04-28,2021021290,Boston Bruins,Buffalo Sabres,5,0,0,,37.0,,
2022-04-28,2021021291,Ottawa Senators,Florida Panthers,0,4,0,,30.0,,
2022-04-28,2021021294,Carolina Hurricanes,New Jersey Devils,6,3,0,36.0,,,
2022-04-28,2021021295,Minnesota Wild,Calgary Flames,3,2,1,,33.0,,
2022-04-28,2021021296,Colorado Avalanche,Nashville Predators,4,5,1,46.0,,,
2022-04-28,2021021297,Edmonton Oilers,San Jose Sharks,5,4,1,,44.0,,
2022-04-28,2021021305,Columbus Blue Jackets,Tampa Bay Lightning,5,2,0,35.0,27.0,,
2022-04-28,2021021310,Vancouver Canucks,Los Angeles Kings,3,2,1,29.0,35.0,,
2022-04-29,2021021169,Pittsburgh Penguins,Columbus Blue Jackets,5,3,0,50.0,36.0,,
2022-04-29,2021021207,Edmonton Oilers,Vancouver Canucks,3,2,1,33.0,,,
2022-04-29,2021021292,New York Islanders,Tampa Bay Lightning,4,6,0,37.0,34.0,,
2022-04-29,2021021298,Buffalo Sabres,Chicago Blackhawks,3,2,1,36.0,,,
2022-04-29,2021021299,Toronto Maple Leafs,Boston Bruins,5,2,0,27.0,26.0,,
2022-04-29,2021021300,Montréal Canadiens,Florida Panthers,10,2,0,37.0,39.0,,
2022-04-29,2021021301,New Jersey Devils,Detroit Red Wings,3,5,0,,35.0,,
2022-04-29,2021021302,New York Rangers,Washington Capitals,3,2,0,33.0,36.0,,
2022-04-29,2021021303,Philadelphia Flyers,Ottawa Senators,2,4,0,34.0,36.0,,
2022-04-29,2021021306,St. Louis Blues,Vegas Golden Knights,4,7,0,18.0,45.0,,
2022-04-29,2021021307,Dallas Stars,Anaheim Ducks,4,2,0,19.0,21.0,,
2022-04-29,2021021308,Minnesota Wild,Colorado Avalanche,4,1,0,22.0,,,
2022-04-29,2021021309,Winnipeg Jets,Calgary Flames,3,1,0,,,,
2022-04-29,2021021311,Arizona Coyotes,Nashville Predators,5,4,0,27.0,33.0,,
2022-04-29,2021021312,Seattle Kraken,San Jose Sharks,3,0,0,31.0,24.0,,
2022-05-01,2021021179,Winnipeg Jets,Seattle Kraken,4,3,0,27.0,30.0,,
