date,id,home,away,hs,as,ot,hsog,asog,hpp,app
2024-04-01,2023021187,Winnipeg Jets,Los Angeles Kings,4,3,0,32.0,28.0,,
2024-04-01,2023021188,San Jose Sharks,Seattle Kraken,2,4,0,26.0,32.0,,
2024-04-02,2023021189,Buffalo Sabres,Washington Capitals,6,2,0,35.0,26.0,,
2024-04-02,2023021190,Montréal Canadiens,Florida Panthers,5,3,0,,40.0,,
2024-04-02,2023021191,New Jersey Devils,Pittsburgh Penguins,3,6,0,26.0,21.0,,
2024-04-02,2023021192,New York Islanders,Chicago Blackhawks,2,1,0,29.0,19.0,,
2024-04-02,2023021193,Minnesota Wild,Ottawa Senators,3,2,0,19.0,32.0,,
2024-04-02,2023021194,Nashville Predators,Boston Bruins,0,3,0,31.0,32.0,,
2024-04-02,2023021195,Calgary Flames,Anaheim Ducks,3,5,0,24.0,29.0,,
2024-04-02,2023021196,Vegas Golden Knights,Vancouver Canucks,6,3,0,30.0,30.0,,
2024-04-03,2023021197,Toronto Maple Leafs,Tampa Bay Lightning,1,4,0,29.0,25.0,,
2024-04-03,2023021198,New York Rangers,New Jersey Devils,4,3,0,41.0,20.0,,
2024-04-03,2023021199,Dallas Stars,Edmonton Oilers,5,0,0,32.0,35.0,,
2024-04-03,2023021200,Arizona Coyotes,Vancouver Canucks,1,2,0,21.0,33.0,,
2024-04-03,2023021201,Los Angeles Kings,Seattle Kraken,5,2,0,,23.0,,
2024-04-04,2023021202,Carolina Hurricanes,Boston Bruins,1,4,0,29.0,28.0,,
2024-04-04,2023021203,Columbus Blue Jackets,New York Islanders,2,4,0,27.0,41.0,,
2024-04-04,2023021204,Montréal Canadiens,Tampa Bay Lightning,4,7,0,30.0,35.0,,
2024-04-04,2023021205,Ottawa Senators,Florida Panthers,0,6,0,30.0,31.0,,
2024-04-04,2023021206,Washington Capitals,Pittsburgh Penguins,1,4,0,31.0,24.0,,
2024-04-04,2023021207,Minnesota Wild,Colorado Avalanche,2,5,0,46.0,36.0,,
2024-04-04,2023021208,Nashville Predators,St. Louis Blues,6,3,0,31.0,47.0,,
2024-04-04,2023021209,Winnipeg Jets,Calgary Flames,5,2,0,45.0,33.0,,
2024-04-04,2023021210,San Jose Sharks,Los Angeles Kings,1,2,0,16.0,27.0,,
2024-04-05,2023021211,Buffalo Sabres,Philadelphia Flyers,4,2,0,19.0,34.0,,
2024-04-05,2023021212,Carolina Hurricanes,Washington Capitals,4,2,0,45.0,16.0,,
2024-04-05,2023021213,Detroit Red Wings,New York Rangers,3,4,0,34.0,38.0,,
2024-04-05,2023021214,Edmonton Oilers,Colorado Avalanche,6,2,0,47.0,24.0,,
2024-04-05,2023021215,Anaheim Ducks,Seattle Kraken,1,3,0,17.0,27.0,,
2024-04-05,2023021216,Arizona Coyotes,Vegas Golden Knights,7,4,0,32.0,24.0,,
2024-04-06,2023021217,Pittsburgh Penguins,Tampa Bay Lightning,5,4,0,28.0,34.0,,
2024-04-06,2023021218,Boston Bruins,Florida Panthers,3,2,1,,30.0,,
2024-04-06,2023021219,Minnesota Wild,Winnipeg Jets,2,4,0,27.0,25.0,,
2024-04-06,2023021220,Chicago Blackhawks,Dallas Stars,3,2,0,17.0,44.0,,
2024-04-06,2023021221,San Jose Sharks,St. Louis Blues,3,2,1,25.0,36.0,,
2024-04-06,2023021222,Columbus Blue Jackets,Philadelphia Flyers,6,2,0,33.0,39.0,,
2024-04-06,2023021223,Montréal Canadiens,Toronto Maple Leafs,2,4,0,26.0,30.0,,
2024-04-06,2023021224,Ottawa Senators,New Jersey Devils,3,4,0,28.0,27.0,,
2024-04-06,2023021225,New York Islanders,Nashville Predators,2,0,0,30.0,42.0,,
2024-04-06,2023021226,Calgary Flames,Edmonton Oilers,2,4,0,35.0,27.0,,
2024-04-06,2023021227,Los Angeles Kings,Vancouver Canucks,6,3,0,29.0,42.0,,
2024-04-07,2023021228,Detroit Red Wings,Buffalo Sabres,3,1,0,24.0,38.0,,
2024-04-07,2023021229,Chicago Blackhawks,Minnesota Wild,0,4,0,24.0,37.0,,
2024-04-07,2023021230,Carolina Hurricanes,Columbus Blue Jackets,3,0,0,35.0,23.0,,
2024-04-07,2023021231,San Jose Sharks,Arizona Coyotes,2,5,0,27.0,28.0,,
2024-04-07,2023021232,Washington Capitals,Ottawa Senators,2,3,1,22.0,21.0,,
2024-04-07,2023021233,New Jersey Devils,Nashville Predators,2,3,1,25.0,35.0,,
2024-04-07,2023021234,New York Rangers,Montréal Canadiens,5,2,0,46.0,28.0,,
2024-04-07,2023021235,Anaheim Ducks,St. Louis Blues,5,6,1,38.0,31.0,,
2024-04-07,2023021236,Colorado Avalanche,Dallas Stars,4,7,0,38.0,37.0,,
2024-04-08,2023021237,Toronto Maple Leafs,Pittsburgh Penguins,3,2,1,23.0,33.0,,
2024-04-08,2023021238,Vancouver Canucks,Vegas Golden Knights,4,3,0,30.0,,,
2024-04-09,2023021239,Boston Bruins,Carolina Hurricanes,1,4,0,23.0,26.0,,
2024-04-09,2023021240,Detroit Red Wings,Washington Capitals,1,2,0,43.0,23.0,,
2024-04-09,2023021241,Florida Panthers,Ottawa Senators,2,0,0,30.0,26.0,,
2024-04-09,2023021242,Montréal Canadiens,Philadelphia Flyers,9,3,0,,36.0,,
2024-04-09,2023021243,New Jersey Devils,Toronto Maple Leafs,2,5,0,20.0,39.0,,
2024-04-09,2023021244,New York Islanders,New York Rangers,4,2,0,28.0,33.0,,
2024-04-09,2023021245,Tampa Bay Lightning,Columbus Blue Jackets,5,2,0,33.0,32.0,,
2024-04-09,2023021246,Dallas Stars,Buffalo Sabres,3,2,0,24.0,21.0,,
2024-04-09,2023021247,Nashville Predators,Winnipeg Jets,3,4,1,48.0,22.0,,
2024-04-09,2023021248,Colorado Avalanche,Minnesota Wild,5,2,0,32.0,22.0,,
2024-04-09,2023021249,Anaheim Ducks,Los Angeles Kings,3,1,0,27.0,37.0,,
2024-04-09,2023021250,Seattle Kraken,Arizona Coyotes,5,0,0,25.0,39.0,,
2024-04-09,2023021251,San Jose Sharks,Calgary Flames,2,3,1,22.0,41.0,,
2024-04-10,2023021252,St. Louis Blues,Chicago Blackhawks,5,2,0,26.0,20.0,,
2024-04-10,2023021253,Edmonton Oilers,Vegas Golden Knights,5,1,0,,18.0,,
2024-04-10,2023021254,Vancouver Canucks,Arizona Coyotes,3,4,1,26.0,18.0,,
2024-04-11,2023021255,Buffalo Sabres,Washington Capitals,4,2,0,17.0,24.0,,
2024-04-11,2023021256,Florida Panthers,Columbus Blue Jackets,4,0,0,46.0,25.0,,
2024-04-11,2023021257,New York Rangers,Philadelphia Flyers,1,4,0,25.0,26.0,,
2024-04-11,2023021258,Pittsburgh Penguins,Detroit Red Wings,6,5,1,27.0,30.0,,
2024-04-11,2023021259,Tampa Bay Lightning,Ottawa Senators,2,3,1,26.0,27.0,,
2024-04-11,2023021260,Toronto Maple Leafs,New Jersey Devils,5,6,0,32.0,20.0,,
2024-04-11,2023021261,New York Islanders,Montréal Canadiens,3,2,1,31.0,14.0,,
2024-04-11,2023021262,Dallas Stars,Winnipeg Jets,0,3,0,24.0,24.0,,
2024-04-11,2023021263,Seattle Kraken,San Jose Sharks,1,3,0,50.0,23.0,,
2024-04-11,2023021264,Los Angeles Kings,Calgary Flames,4,1,0,,23.0,,
2024-04-12,2023021265,St. Louis Blues,Carolina Hurricanes,2,5,0,31.0,42.0,,
2024-04-12,2023021266,Chicago Blackhawks,Nashville Predators,1,5,0,26.0,40.0,,
2024-04-12,2023021267,Edmonton Oilers,Arizona Coyotes,2,3,1,41.0,28.0,,
2024-04-12,2023021268,Anaheim Ducks,Calgary Flames,3,6,0,22.0,27.0,,
2024-04-12,2023021269,Vegas Golden Knights,Minnesota Wild,7,2,0,30.0,27.0,,
2024-04-13,2023021270,New York Rangers,New York Islanders,3,2,1,43.0,36.0,,
2024-04-13,2023021271,Dallas Stars,Seattle Kraken,3,1,0,30.0,27.0,,
2024-04-13,2023021272,Colorado Avalanche,Winnipeg Jets,0,7,0,30.0,26.0,,
2024-04-13,2023021273,Florida Panthers,Buffalo Sabres,3,2,1,42.0,29.0,,
2024-04-13,2023021274,Philadelphia Flyers,New Jersey Devils,1,0,0,21.0,20.0,,
2024-04-13,2023021275,Washington Capitals,Tampa Bay Lightning,4,2,0,34.0,34.0,,
2024-04-13,2023021276,Ottawa Senators,Montréal Canadiens,5,4,1,44.0,25.0,,
2024-04-13,2023021277,Toronto Maple Leafs,Detroit Red Wings,4,5,1,,32.0,,
2024-04-13,2023021278,Nashville Predators,Columbus Blue Jackets,6,4,0,37.0,37.0,,
2024-04-13,2023021279,Pittsburgh Penguins,Boston Bruins,4,6,0,32.0,,,
2024-04-13,2023021280,Edmonton Oilers,Vancouver Canucks,1,3,0,33.0,27.0,,
2024-04-13,2023021281,Los Angeles Kings,Anaheim Ducks,3,1,0,28.0,,,
2024-04-13,2023021282,San Jose Sharks,Minnesota Wild,2,6,0,29.0,38.0,,
2024-04-14,2023021283,St. Louis Blues,Seattle Kraken,4,1,0,28.0,20.0,,
2024-04-14,2023021284,Vegas Golden Knights,Colorado Avalanche,4,3,1,30.0,24.0,,
2024-04-14,2023021285,Chicago Blackhawks,Carolina Hurricanes,2,4,0,16.0,34.0,,
2024-04-14,2023021286,Calgary Flames,Arizona Coyotes,6,5,0,31.0,35.0,,
2024-04-15,2023021287,Detroit Red Wings,Montréal Canadiens,5,4,1,35.0,21.0,,
2024-04-15,2023021288,New Jersey Devils,New York Islanders,1,4,0,24.0,19.0,,
2024-04-15,2023021289,Pittsburgh Penguins,Nashville Predators,4,2,0,,30.0,,
2024-04-15,2023021290,Tampa Bay Lightning,Buffalo Sabres,2,4,0,33.0,34.0,,
2024-04-15,2023021291,Washington Capitals,Boston Bruins,2,0,0,25.0,16.0,,
2024-04-15,2023021292,New York Rangers,Ottawa Senators,4,0,0,34.0,25.0,,
2024-04-15,2023021293,Edmonton Oilers,San Jose Sharks,9,2,0,38.0,21.0,,
2024-04-15,2023021294,Los Angeles Kings,Minnesota Wild,1,3,0,24.0,28.0,,
2024-04-16,2023021295,Boston Bruins,Ottawa Senators,1,3,0,35.0,20.0,,
2024-04-16,2023021296,Columbus Blue Jackets,Carolina Hurricanes,6,3,0,25.0,41.0,,
2024-04-16,2023021297,Florida Panthers,Toronto Maple Leafs,5,2,0,42.0,26.0,,
2024-04-16,2023021298,Montréal Canadiens,Detroit Red Wings,4,5,1,33.0,40.0,,
2024-04-16,2023021299,Philadelphia Flyers,Washington Capitals,1,2,0,,18.0,,
2024-04-16,2023021300,Winnipeg Jets,Seattle Kraken,4,3,0,24.0,23.0,,
2024-04-16,2023021301,Vegas Golden Knights,Chicago Blackhawks,3,1,0,37.0,23.0,,
2024-04-16,2023021302,Vancouver Canucks,Calgary Flames,4,1,0,31.0,40.0,,
2024-04-17,2023021303,New York Islanders,Pittsburgh Penguins,5,4,0,32.0,44.0,,
2024-04-17,2023021304,Tampa Bay Lightning,Toronto Maple Leafs,6,4,0,32.0,,,
2024-04-17,2023021305,Dallas Stars,St. Louis Blues,2,1,1,37.0,26.0,,
2024-04-17,2023021306,Arizona Coyotes,Edmonton Oilers,5,2,0,24.0,30.0,,
2024-04-18,2023021307,Minnesota Wild,Seattle Kraken,3,4,0,24.0,27.0,,
2024-04-18,2023021308,Winnipeg Jets,Vancouver Canucks,4,2,0,26.0,20.0,,
2024-04-18,2023021309,Calgary Flames,San Jose Sharks,5,1,0,37.0,17.0,,
2024-04-18,2023021310,Colorado Avalanche,Edmonton Oilers,5,1,0,,,,
2024-04-18,2023021311,Vegas Golden Knights,Anaheim Ducks,1,4,0,33.0,23.0,,
2024-04-18,2023021312,Los Angeles Kings,Chicago Blackhawks,5,4,1,35.0,13.0,,
