date,id,home,away,hs,as,type,hfg,afg,h3,a3,hreb,areb,hto,ato,spread,total,hml,aml
2026-04-07,401811005,Brooklyn Nets,Milwaukee Bucks,96,90,,,,,,,,,,,,,
2026-04-07,401811006,Toronto Raptors,Miami Heat,121,95,,,,,,,,,,,,,
2026-04-07,401811007,Indiana Pacers,Minnesota Timberwolves,104,124,,,,,,,,,,,,,
2026-04-08,401811004,Boston Celtics,Charlotte Hornets,113,102,,,,,,,,,,,,,
2026-04-08,401811008,New Orleans Pelicans,Utah Jazz,156,137,,,,,,,,,,,,,
2026-04-08,401811009,Golden State Warriors,Sacramento Kings,110,105,,,,,,,,,,,,,
2026-04-08,401811010,Los Angeles Lakers,Oklahoma City Thunder,87,123,,,,,,,,,,,,,
2026-04-08,401811011,LA Clippers,Dallas Mavericks,116,103,,,,,,,,,,,,,
2026-04-08,401811012,Phoenix Suns,Houston Rockets,105,119,,,,,,,,,,,,,
2026-04-08,401811013,Cleveland Cavaliers,Atlanta Hawks,122,116,,,,,,,,,,,,,
2026-04-08,401811014,Orlando Magic,Minnesota Timberwolves,132,120,,,,,,,,,,,,,
2026-04-08,401811015,Detroit Pistons,Milwaukee Bucks,137,111,,,,,,,,,,,,,
2026-04-09,401811016,San Antonio Spurs,Portland Trail Blazers,112,101,,,,,,,,,,,,,
2026-04-09,401811017,Denver Nuggets,Memphis Grizzlies,136,119,,,,,,,,,,,,,
2026-04-09,401811018,LA Clippers,Oklahoma City Thunder,110,128,,,,,,,,,,,,,
2026-04-09,401811019,Phoenix Suns,Dallas Mavericks,112,107,,,,,,,,,,,,,
2026-04-09,401811020,Toronto Raptors,Miami Heat,128,114,,,,,,,,,,,,,
2026-04-09,401811021,Washington Wizards,Chicago Bulls,108,119,,,,,,,,,,,,,
2026-04-09,401811022,Brooklyn Nets,Indiana Pacers,94,123,,,,,,,,,,,,,
2026-04-09,401811023,New York Knicks,Boston Celtics,112,106,,,,,,,,,,,,,
2026-04-10,401811024,Houston Rockets,Philadelphia 76ers,113,102,,,,,,,,,,,,,
2026-04-10,401811025,Golden State Warriors,Los Angeles Lakers,103,119,,,,,,,,,,,,,
2026-04-10,401811026,Charlotte Hornets,Detroit Pistons,100,118,,,,,,,,,,,,,
2026-04-10,401811027,Washington Wizards,Miami Heat,117,140,,,,,,,,,,,,,
2026-04-10,401811028,Atlanta Hawks,Cleveland Cavaliers,124,102,,,,,,,,,,,,,
2026-04-10,401811029,Boston Celtics,New Orleans Pelicans,144,118,,,,,,,,,,,,,
2026-04-10,401811030,Indiana Pacers,Philadelphia 76ers,94,105,,,,,,,,,,,,,
2026-04-10,401811031,New York Knicks,Toronto Raptors,112,95,,,,,,,,,,,,,
2026-04-11,401811032,Chicago Bulls,Orlando Magic,103,127,,,,,,,,,,,,,
2026-04-11,401811033,Houston Rockets,Minnesota Timberwolves,132,136,,,,,,,,,,,,,
2026-04-11,401811034,Milwaukee Bucks,Brooklyn Nets,125,108,,,,,,,,,,,,,
2026-04-11,401811035,San Antonio Spurs,Dallas Mavericks,139,120,,,,,,,,,,,,,
2026-04-11,401811036,Utah Jazz,Memphis Grizzlies,147,101,,,,,,,,,,,,,
2026-04-11,401811037,Denver Nuggets,Oklahoma City Thunder,127,107,,,,,,,,,,,,,
2026-04-11,401811038,Portland Trail Blazers,LA Clippers,116,97,,,,,,,,,,,,,
2026-04-11,401811039,Sacramento Kings,Golden State Warriors,124,118,,,,,,,,,,,,,
2026-04-11,401811040,Los Angeles Lakers,Phoenix Suns,101,73,,,,,,,,,,,,,
2026-04-12,401811041,Boston Celtics,Orlando Magic,113,108,,,,,,,,,,,,,
2026-04-12,401811042,Cleveland Cavaliers,Washington Wizards,130,117,,,,,,,,,,,,,
2026-04-12,401811043,Indiana Pacers,Detroit Pistons,121,133,,,,,,,,,,,,,
2026-04-12,401811044,Miami Heat,Atlanta Hawks,143,117,,,,,,,,,,,,,
2026-04-12,401811045,New York Knicks,Charlotte Hornets,96,110,,,,,,,,,,,,,
2026-04-12,401811046,Philadelphia 76ers,Milwaukee Bucks,126,106,,,,,,,,,,,,,
2026-04-12,401811047,Toronto Raptors,Brooklyn Nets,136,101,,,,,,,,,,,,,
2026-04-13,401811048,Dallas Mavericks,Chicago Bulls,149,128,,,,,,,,,,,,,
2026-04-13,401811049,Houston Rockets,Memphis Grizzlies,132,101,,,,,,,,,,,,,
2026-04-13,401811050,Minnesota Timberwolves,New Orleans Pelicans,132,126,,,,,,,,,,,,,
2026-04-13,401811051,Oklahoma City Thunder,Phoenix Suns,103,135,,,,,,,,,,,,,
2026-04-13,401811052,San Antonio Spurs,Denver Nuggets,118,128,,,,,,,,,,,,,
2026-04-13,401811053,Los Angeles Lakers,Utah Jazz,131,107,,,,,,,,,,,,,
2026-04-13,401811054,LA Clippers,Golden State Warriors,115,110,,,,,,,,,,,,,
2026-04-13,401811055,Portland Trail Blazers,Sacramento Kings,122,110,,,,,,,,,,,,,
2026-04-14,401866755,Charlotte Hornets,Miami Heat,127,126,,,,,,,,,,,,,
2026-04-15,401866754,Phoenix Suns,Portland Trail Blazers,110,114,,,,,,,,,,,,,
2026-04-15,401866757,Philadelphia 76ers,Orlando Magic,109,97,,,,,,,,,,,,,
2026-04-16,401866756,LA Clippers,Golden State Warriors,121,126,,,,,,,,,,,,,
2026-04-17,401866758,Orlando Magic,Charlotte Hornets,121,90,,,,,,,,,,,,,
2026-04-18,401866759,Phoenix Suns,Golden State Warriors,111,96,,,,,,,,,,,,,
2026-04-18,401869187,Cleveland Cavaliers,Toronto Raptors,126,113,,,,,,,,,,,,,
2026-04-18,401869188,Denver Nuggets,Minnesota Timberwolves,116,105,,,,,,,,,,,,,
2026-04-18,401869189,New York Knicks,Atlanta Hawks,113,102,,,,,,,,,,,,,
2026-04-19,401869190,Los Angeles Lakers,Houston Rockets,107,98,,,,,,,,,,,,,
2026-04-19,401869191,Boston Celtics,Philadelphia 76ers,123,91,,,,,,,,,,,,,
2026-04-19,401869192,Oklahoma City Thunder,Phoenix Suns,119,84,,,,,,,,,,,,,
2026-04-19,401869193,Detroit Pistons,Orlando Magic,101,112,,,,,,,,,,,,,
2026-04-20,401869194,San Antonio Spurs,Portland Trail Blazers,111,98,,,,,,,,,,,,,
2026-04-20,401869369,Cleveland Cavaliers,Toronto Raptors,115,105,,,,,,,,,,,,,
2026-04-21,401869387,New York Knicks,Atlanta Hawks,106,107,,,,,,,,,,,,,
2026-04-21,401869395,Denver Nuggets,Minnesota Timberwolves,114,119,,,,,,,,,,,,,
2026-04-21,401869396,Boston Celtics,Philadelphia 76ers,97,111,,,,,,,,,,,,,
2026-04-22,401869378,San Antonio Spurs,Portland Trail Blazers,103,106,,,,,,,,,,,,,
2026-04-22,401869397,Los Angeles Lakers,Houston Rockets,101,94,,,,,,,,,,,,,
2026-04-22,401869411,Detroit Pistons,Orlando Magic,98,83,,,,,,,,,,,,,
2026-04-23,401869368,Oklahoma City Thunder,Phoenix Suns,120,107,,,,,,,,,,,,,
2026-04-23,401869389,Atlanta Hawks,New York Knicks,109,108,,,,,,,,,,,,,
2026-04-24,401869375,Toronto Raptors,Cleveland Cavaliers,126,104,,,,,,,,,,,,,
2026-04-24,401869398,Minnesota Timberwolves,Denver Nuggets,113,96,,,,,,,,,,,,,
2026-04-24,401869404,Philadelphia 76ers,Boston Celtics,100,108,,,,,,,,,,,,,
2026-04-25,401869370,Phoenix Suns,Oklahoma City Thunder,109,121,,,,,,,,,,,,,
2026-04-25,401869382,Portland Trail Blazers,San Antonio Spurs,108,120,,,,,,,,,,,,,
2026-04-25,401869391,Atlanta Hawks,New York Knicks,98,114,,,,,,,,,,,,,
2026-04-25,401869400,Houston Rockets,Los Angeles Lakers,108,112,,,,,,,,,,,,,
2026-04-25,401869414,Orlando Magic,Detroit Pistons,113,105,,,,,,,,,,,,,
2026-04-26,401869377,Toronto Raptors,Cleveland Cavaliers,93,89,,,,,,,,,,,,,
2026-04-26,401869385,Portland Trail Blazers,San Antonio Spurs,93,114,,,,,,,,,,,,,
2026-04-26,401869399,Minnesota Timberwolves,Denver Nuggets,112,96,,,,,,,,,,,,,
2026-04-26,401869406,Philadelphia 76ers,Boston Celtics,96,128,,,,,,,,,,,,,
2026-04-27,401869405,Houston Rockets,Los Angeles Lakers,115,96,,,,,,,,,,,,,
2026-04-28,401869373,Phoenix Suns,Oklahoma City Thunder,122,131,,,,,,,,,,,,,
2026-04-28,401869401,Denver Nuggets,Minnesota Timberwolves,125,113,,,,,,,,,,,,,
2026-04-28,401869408,Boston Celtics,Philadelphia 76ers,97,113,,,,,,,,,,,,,
2026-04-28,401869415,Orlando Magic,Detroit Pistons,94,88,,,,,,,,,,,,,
2026-04-29,401869380,Cleveland Cavaliers,Toronto Raptors,125,120,,,,,,,,,,,,,
2026-04-29,401869386,San Antonio Spurs,Portland Trail Blazers,114,95,,,,,,,,,,,,,
2026-04-29,401869392,New York Knicks,Atlanta Hawks,126,97,,,,,,,,,,,,,
2026-04-29,401869416,Detroit Pistons,Orlando Magic,116,109,,,,,,,,,,,,,
2026-04-30,401869393,Atlanta Hawks,New York Knicks,89,140,,,,,,,,,,,,,
2026-04-30,401869407,Los Angeles Lakers,Houston Rockets,93,99,,,,,,,,,,,,,
2026-05-01,401869381,Toronto Raptors,Cleveland Cavaliers,112,110,,,,,,,,,,,,,
2026-05-01,401869402,Minnesota Timberwolves,Denver Nuggets,110,98,,,,,,,,,,,,,
2026-05-01,401869410,Philadelphia 76ers,Boston Celtics,106,93,,,,,,,,,,,,,
2026-05-01,401869417,Orlando Magic,Detroit Pistons,79,93,,,,,,,,,,,,,
2026-05-02,401869409,Houston Rockets,Los Angeles Lakers,78,98,,,,,,,,,,,,,
2026-05-02,401869412,Boston Celtics,Philadelphia 76ers,100,109,,,,,,,,,,,,,
2026-05-03,401869384,Cleveland Cavaliers,Toronto Raptors,114,102,,,,,,,,,,,,,
2026-05-03,401869418,Detroit Pistons,Orlando Magic,116,94,,,,,,,,,,,,,
2026-05-05,401871152,San Antonio Spurs,Minnesota Timberwolves,102,104,,,,,,,,,,,,,
2026-05-05,401871159,New York Knicks,Philadelphia 76ers,137,98,,,,,,,,,,,,,
2026-05-05,401871333,Detroit Pistons,Cleveland Cavaliers,111,101,,,,,,,,,,,,,
2026-05-06,401871160,New York Knicks,Philadelphia 76ers,108,102,,,,,,,,,,,,,
2026-05-06,401871326,Oklahoma City Thunder,Los Angeles Lakers,108,90,,,,,,,,,,,,,
2026-05-07,401871153,San Antonio Spurs,Minnesota Timberwolves,133,95,,,,,,,,,,,,,
2026-05-07,401871334,Detroit Pistons,Cleveland Cavaliers,107,97,,,,,,,,,,,,,
2026-05-08,401871161,Philadelphia 76ers,New York Knicks,94,108,,,,,,,,,,,,,
2026-05-08,401871327,Oklahoma City Thunder,Los Angeles Lakers,125,107,,,,,,,,,,,,,
2026-05-09,401871154,Minnesota Timberwolves,San Antonio Spurs,108,115,,,,,,,,,,,,,
2026-05-09,401871335,Cleveland Cavaliers,Detroit Pistons,116,109,,,,,,,,,,,,,
2026-05-10,401871155,Minnesota Timberwolves,San Antonio Spurs,114,109,,,,,,,,,,,,,
2026-05-10,401871162,Philadelphia 76ers,New York Knicks,114,144,,,,,,,,,,,,,
2026-05-10,401871328,Los Angeles Lakers,Oklahoma City Thunder,108,131,,,,,,,,,,,,,
2026-05-12,401871329,Los Angeles Lakers,Oklahoma City Thunder,110,115,,,,,,,,,,,,,
2026-05-12,401871336,Cleveland Cavaliers,Detroit Pistons,112,103,,,,,,,,,,,,,
2026-05-13,401871156,San Antonio Spurs,Minnesota Timberwolves,126,97,,,,,,,,,,,,,
2026-05-14,401871337,Detroit Pistons,Cleveland Cavaliers,113,117,,,,,,,,,,,,,
2026-05-15,401871338,Cleveland Cavaliers,Detroit Pistons,94,115,,,,,,,,,,,,,
2026-05-16,401871157,Minnesota Timberwolves,San Antonio Spurs,109,139,,,,,,,,,,,,,
2026-05-18,401871339,Detroit Pistons,Cleveland Cavaliers,94,125,,,,,,,,,,,,,
2026-05-19,401873197,Oklahoma City Thunder,San Antonio Spurs,115,122,,,,,,,,,,,,,
2026-05-20,401873341,New York Knicks,Cleveland Cavaliers,115,104,,,,,,,,,,,,,
2026-05-21,401873198,Oklahoma City Thunder,San Antonio Spurs,122,113,,,,,,,,,,,,,
2026-05-22,401873342,New York Knicks,Cleveland Cavaliers,109,93,,,,,,,,,,,,,
2026-05-23,401873199,San Antonio Spurs,Oklahoma City Thunder,108,123,,,,,,,,,,,,,
2026-05-24,401873343,Cleveland Cavaliers,New York Knicks,108,121,,,,,,,,,,,,,
2026-05-25,401873200,San Antonio Spurs,Oklahoma City Thunder,103,82,,,,,,,,,,,,,
2026-05-26,401873344,Cleveland Cavaliers,New York Knicks,93,130,,,,,,,,,,,,,
2026-05-27,401873201,Oklahoma City Thunder,San Antonio Spurs,127,114,,,,,,,,,,,,,
2026-05-29,401873202,San Antonio Spurs,Oklahoma City Thunder,118,91,,,,,,,,,,,,,
2026-05-31,401873203,Oklahoma City Thunder,San Antonio Spurs,103,111,,,,,,,,,,,,,
2026-06-04,401859963,San Antonio Spurs,New York Knicks,95,105,,,,,,,,,,,,,
2026-06-06,401859964,San Antonio Spurs,New York Knicks,104,105,,,,,,,,,,,,,
2026-06-09,401859965,New York Knicks,San Antonio Spurs,111,115,,,,,,,,,,,,,
2026-06-11,401859966,New York Knicks,San Antonio Spurs,107,106,,,,,,,,,,,,,
2026-06-14,401859967,San Antonio Spurs,New York Knicks,90,94,,,,,,,,,,,,,
